id,created_at,text
951818828232712192,2018-01-12 14:11:07,"VP: Thanks to this Commander-in-Chief, the era of budget cuts to the Armed Forces is about to END. And as long as America produces patr\xe2\x80\xa6"
951649994410520577,2018-01-12 03:00:14,"VP: . NellisAFB is essential to America\xe2\x80\x99s national security. For more than 75 years, our nation\xe2\x80\x99s airmen &amp; women have prepared to fly &amp;\xe2\x80\xa6"
951615466191052800,2018-01-12 00:43:01,"""My Administration is committed to helping former inmates become productive, law-abiding members of society."" More\xe2\x80\xa6"
951601872854544384,2018-01-11 23:49:01,Read what the West Wing is reading: Economists surveyed by The Wall Street Journal say that President Trump has had\xe2\x80\xa6
951596615365791744,2018-01-11 23:28:07,"Yesterday, I signed the #INTERDICTAct (H.R. 2142) with bipartisan members of Congress to help end the flow of drugs in\xe2\x80\xa6"
951592813673828353,2018-01-11 23:13:01,Small businesses and job-seekers have record high confidence and optimism as the benefits of the President\xe2\x80\x99s tax cu\xe2\x80\xa6
951589784174104577,2018-01-11 23:00:58,DrJeffColyer: Thanks to  potus &amp;  seemaCMS for supporting innovative state solutions like the work requirements we requested for #KanCa\xe2\x80\xa6
951589679580831747,2018-01-11 23:00:33,AsaHutchinson: This is great news for Arkansas and the future of Arkansas Works. I appreciate  SeemaCMS for her leadership on this impo\xe2\x80\xa6
951589601126297606,2018-01-11 23:00:15,"b""  GovChrisSununu: Todays announcement by  SeemaCMS is great news for New Hampshire! It will allow states to control the costs of their M\xe2\x80\xa6"""
951567167425826821,2018-01-11 21:31:06,Earlier today President Trump spoke with President Emmanuel Macron of France. Readout:
951547523872821248,2018-01-11 20:13:03,"""Our farmers deserve a government that serves their interest..."" More on what President Trump and his Administratio\xe2\x80\xa6"
951538682426789890,2018-01-11 19:37:55,"b""  RepDougCollins: Under  POTUSs leadership, America can be strong on public safety and smart on #PrisonReform while being a good steward\xe2\x80\xa6"""
951511277448384513,2018-01-11 17:49:01,The Pittsburgh Post-Gazette Editorial Board on the importance of the Executive Order that President Trump signed th\xe2\x80\xa6
951488637807579136,2018-01-11 16:19:03,"\xe2\x80\x9c2017 was a year of tremendous achievement\xe2\x80\x94monumental achievement, actually,\xe2\x80\x9d President Trump said as he kicked off\xe2\x80\xa6"
951480322297774080,2018-01-11 15:46:01,President Trump and his Administration have been working every day to deliver for America\xe2\x80\x99s farmers just as they wo\xe2\x80\xa6
951323111684747264,2018-01-11 05:21:19,"Scavino45: President  realDonaldTrump, joined by  VP Mike Pence, meets with U.S. Ambassador to the  UN  NikkiHaley and Secretary of the\xe2\x80\xa6"
951269017565753344,2018-01-11 01:46:22,jdgreenblatt45: The United States stands with Jordan in the fight against the terrorists who target all civilized people.
951256354035036160,2018-01-11 00:56:02,"b""Read tonights edition of West Wing Reads:"
951233251393331200,2018-01-10 23:24:14,"The United States needs the security of the Wall on the Southern Border, which must be part of any DACA approval. The\xe2\x80\xa6"
951221933852545025,2018-01-10 22:39:16,PressSec: . POTUS signs INTERDICT ACT to help stop the flow of drugs into our country.
951218647145598976,2018-01-10 22:26:12,"During President Trump\xe2\x80\x99s first year, nearly 1.7M new jobs have been created and the unemployment rate has fallen to\xe2\x80\xa6"
951205689212456960,2018-01-10 21:34:43,"Today, it was my great honor to welcome Prime Minister Erna Solberg of Norway to the  WhiteHouse - a great friend and\xe2\x80\xa6"
951205029062553600,2018-01-10 21:32:06,President Trump and Secretary Shulkin have announced important initiatives to expand healthcare access for our vete\xe2\x80\xa6
951194376558047232,2018-01-10 20:49:46,I want to thank my  Cabinet for working tirelessly on behalf of our country. 2017 was a year of monumental achievement\xe2\x80\xa6
951185127186542592,2018-01-10 20:13:01,Statement from  PressSec on the Iran Protests
951184878070042625,2018-01-10 20:12:01,Tune in:
951183387125075974,2018-01-10 20:06:06,"""Our farmers deserve a government that serves their interest and empowers them to do the hard work that they love t\xe2\x80\xa6"
951181613613944835,2018-01-10 19:59:03,VP: I told  marthamaccallum in our interview that we will continue to bring maximum economic &amp; diplomatic pressure to bear until North\xe2\x80\xa6
951159971445698561,2018-01-10 18:33:03,. VP and  SecondLady will lead the Presidential Delegation to the 2018 Olympic Winter Games in Pyeongchang and atte\xe2\x80\xa6
951138570756116485,2018-01-10 17:08:01,President Trump spoke today with President Moon Jae-in of the Republic of Korea. Readout of the call:
951135057284096001,2018-01-10 16:54:03,"President Trump believes our veterans deserve the best healthcare in the world. Yesterday, he signed an order to su\xe2\x80\xa6"
951131791359991808,2018-01-10 16:41:04,Today President Trump will welcome Prime Minister Erna Solberg of Norway to the White House.\n\nWatch their joint pre\xe2\x80\xa6
951109393575276544,2018-01-10 15:12:04,Statement from  PressSec on the visit of President Nursultan Nazarbayev of Kazakhstan
950946360773218304,2018-01-10 04:24:14,". ICEgov HSI agents and ERO officers, on behalf of an entire Nation, THANK YOU for what you are doing 24/7/365 to keep\xe2\x80\xa6"
950937705306820609,2018-01-10 03:49:51,GOPLeader: The stories can\xe2\x80\x99t be ignored\xe2\x80\x94tax reform is doing great things for ALL Americans. This is the start of America\xe2\x80\x99s comeback. #M\xe2\x80\xa6
950937623756931074,2018-01-10 03:49:31,Scavino45: It\xe2\x80\x99s time to end #ChainMigration!\nRead more via  WhiteHouse\xe2\xa4\xb5\xef\xb8\x8f\n
950900254966247425,2018-01-10 01:21:02,"b""Tonights West Wing Reads \xe2\x9e\xa1\xef\xb8\x8f"
950890187332124674,2018-01-10 00:41:02,"The Executive Order that President Trump signed today directs the Secretaries of Defense, Homeland Security, and Ve\xe2\x80\xa6"
950874226168418309,2018-01-09 23:37:36,"Today, it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they tra\xe2\x80\xa6"
950873830645477376,2018-01-09 23:36:02,Veterans in their first year after service are particularly vulnerable to mental health risks but often do not rece\xe2\x80\xa6
950865007029510144,2018-01-09 23:00:58,SenatorIsakson: Today  POTUS took additional steps to help ensure a successful transition to civilian life for our veterans by helping\xe2\x80\xa6
950864948791513088,2018-01-09 23:00:44,"b""  SenJoniErnst: I applaud  POTUS move today to automatically open the door for more veterans to receive potentially lifesaving mental he\xe2\x80\xa6"""
950864887626059788,2018-01-09 23:00:30,"GOPLeader: . POTUS is right, we owe it to our veterans to give them the best. This executive order will improve veterans\xe2\x80\x99 access to men\xe2\x80\xa6"
950864829258063873,2018-01-09 23:00:16,HouseVetAffairs: Committee leaders  DrPhilRoe  RepMikeCoffman  RepJackBergman  RepBradWenstrup support  POTUS executive order on mental\xe2\x80\xa6
950864730276626434,2018-01-09 22:59:52,VAChair: Thank you  POTUS for your commitment to providing our veterans with the resources and support they need to successfully transi\xe2\x80\xa6
950862759981350912,2018-01-09 22:52:02,President Trump and his Administration are taking care of veterans from the battlefront to the home front. Read abo\xe2\x80\xa6
950854196412256256,2018-01-09 22:18:01,President Trump has signed a new Executive Order to ensure veterans have the resources they need as they transition\xe2\x80\xa6
950850430267023360,2018-01-09 22:03:03,"b""Statement from  PressSec on President Trumps successful bipartisan and bicameral meeting on immigration reform hel\xe2\x80\xa6"
950847282173349890,2018-01-09 21:50:32,"On #LawEnforcementAppreciationDay, and every day, we thank the brave members of the law enforcement community and t\xe2\x80\xa6"
950836343873122305,2018-01-09 21:07:04,"Last night, President Trump participated in on-field ceremonies at the 2018 College Football Playoff National Champ\xe2\x80\xa6"
950808905570975746,2018-01-09 19:18:02,"b""President Trumps Administration is breaking down barriers to rural prosperity and the Rural Prosperity Task Force\xe2\x80\xa6"
950789888722554882,2018-01-09 18:02:28,"Rural America has been left behind in too many ways. Despite these struggles, no U.S. president had spoken at the\xe2\x80\xa6"
950785633982861312,2018-01-09 17:45:34,VP: THANK YOU to those courageous Americans who answer the call to protect our families. Americans honor &amp; appreciate our law enforceme\xe2\x80\xa6
950785034264432641,2018-01-09 17:43:11,"On behalf of the American people, THANK YOU to our incredible law enforcement officers. As President of the United Sta\xe2\x80\xa6"
950779933550370816,2018-01-09 17:22:55,"b""  SecretarySonny: Front page of todays  Tennessean. Proud to present to  POTUS our Task Force report on increasing Rural Prosperity. \n\nh\xe2\x80\xa6"""
950779714041450498,2018-01-09 17:22:03,"b"". SecretarySonny: \xe2\x80\x9cRural broadband is our duty to farmers.\xe2\x80\x9d Read more of Secretary Perdues op-ed on increasing rur\xe2\x80\xa6"
950771406861676544,2018-01-09 16:49:02,"By signing the Tax Cuts Act, which will provide needed tax cuts to America\xe2\x80\x99s farmers, President Trump is revitalizi\xe2\x80\xa6"
950756059723063297,2018-01-09 15:48:03,"b""For more than a quarter-century, no American president returned to speak at the American Farm Bureau Federations c\xe2\x80\xa6"
950740959733714944,2018-01-09 14:48:03,"Yesterday President Trump signed the Martin Luther King, Jr. National Historical Park Act, which redesignates the M\xe2\x80\xa6"
950734404883709952,2018-01-09 14:22:00,"SecretService: Protection never rests and neither does your unwavering support! On this #LawEnforcementAppreciationDay, we wanted to sa\xe2\x80\xa6"
950543153706274821,2018-01-09 01:42:02,"Too many rural Americans do not have necessary broadband access needed to engage in the modern economy, and Preside\xe2\x80\xa6"
950531321557929986,2018-01-09 00:55:01,Read the latest edition of West Wing Reads:
950511674603327489,2018-01-08 23:36:57,"VP: This administration is expanding access to reliable, affordable broadband internet in rural America. This will help all of America\xe2\x80\xa6"
950511611936149505,2018-01-08 23:36:42,"b""  SenJoniErnst: Read my statement following  POTUS remarks at the  FarmBureaus Annual Convention today:"
950511129121390592,2018-01-08 23:34:47,RepRickAllen: \xe2\x80\x9c...I am grateful for  POTUS focus on rural America. Our hardworking farmers and rural communities have felt forgotten by\xe2\x80\xa6
950511071420436485,2018-01-08 23:34:33,"RepFrenchHill: I am committed to supporting the right policies that encourage rural broadband investments, and I commend  realDonaldTru\xe2\x80\xa6"
950510992525529089,2018-01-08 23:34:14,"SenatorWicker: This country is at its best when those living in rural America are given the opportunity to succeed. Thank you,  realDon\xe2\x80\xa6"
950510874791415809,2018-01-08 23:33:46,"RepChuck: Thank you  realDonaldTrump! Our farmers deserve nothing but the best, and it is about time rural America is on a level playin\xe2\x80\xa6"
950510822362681344,2018-01-08 23:33:34,SenatorFischer: My full statement in reaction to  POTUS\xe2\x80\x99s speech at the  FarmBureau\xe2\x80\x99s convention today. #AFBF18
950510765760503808,2018-01-08 23:33:20,"MarshaBlackburn: For far too long, rural America has been left behind. Thank you  realDonaldTrump for taking action on such an imperati\xe2\x80\xa6"
950507610700177408,2018-01-08 23:20:48,"We are fighting for our farmers, for our country, and for our GREAT AMERICAN FLAG. We want our flag respected - and we\xe2\x80\xa6"
950502708812963840,2018-01-08 23:01:19,"In every decision we make, we are honoring America\xe2\x80\x99s PROUD FARMING LEGACY. Years of crushing taxes, crippling regs, &amp;\xe2\x80\xa6"
950502700600438784,2018-01-08 23:01:17,We have been working every day to DELIVER for America\xe2\x80\x99s Farmers just as they work every day to deliver FOR US. #AFBF18\xe2\x80\xa6
950500881816047616,2018-01-08 22:54:04,"26 years later, a President hears rural America..."
950490107781447681,2018-01-08 22:11:15,President Trump is working to rebuild rural America. Read more:
950483475852914688,2018-01-08 21:44:54,"""For America, there is no task too great, no goal too large, no dream beyond our reach. We are witnessing a new era\xe2\x80\xa6"
950482022128119812,2018-01-08 21:39:07,"""We see the promise of tomorrow in the incredible young farmers who have joined us today \xe2\x80\x93 students who are achievi\xe2\x80\xa6"
950481343691018241,2018-01-08 21:36:26,"""That is why today, in a few minutes, I will take the first step to expand access to broadband internet in rural Am\xe2\x80\xa6"
950480249132847104,2018-01-08 21:32:05,"""We are streamlining regulations that have blocked cutting edge biotechnology \xe2\x80\x93setting free our farmers to innovate\xe2\x80\xa6"
950479339879129093,2018-01-08 21:28:28,"""As we put money back in the pockets of all Americans\xe2\x80\x94including our farmers and ranchers, we are also putting an en\xe2\x80\xa6"
950478777859133441,2018-01-08 21:26:14,"""In every decision we make, we are honoring America\xe2\x80\x99s proud farming legacy."""
950478384244674560,2018-01-08 21:24:40,"""Small businesses will receive massive tax cuts. They will be able to deduct 20% of their business income. American\xe2\x80\xa6"
950477262855524357,2018-01-08 21:20:13,"""The American Dream is roaring back to life. And we have just signed into law the most significant tax cuts and ref\xe2\x80\xa6"
950477023637594112,2018-01-08 21:19:16,"""The men and women in this room come from different backgrounds and from all across our land \xe2\x80\x93 but each of you carr\xe2\x80\xa6"
950474288653627393,2018-01-08 21:08:24,Watch LIVE as President Trump delivers remarks at the American Farm Bureau Federation\xe2\x80\x99s Annual Convention:\xe2\x80\xa6
950455066397499392,2018-01-08 19:52:01,". VP Pence will travel to Egypt, Jordan, and Israel later this month on behalf of President Trump. More on the Vice\xe2\x80\xa6"
950449786460819456,2018-01-08 19:31:02,"""President Trump\xe2\x80\x99s regulatory rollback is driving an economic surge few anticipated."" Read more:"
950425382649462784,2018-01-08 17:54:03,Behind the scenes: See photos and remarks from the President\xe2\x80\x99s weekend with Congressional leaders at Camp David.\xe2\x80\xa6
950415052854714369,2018-01-08 17:13:01,"Today, President Trump travels to Nashville to deliver a major address at the American Farm Bureau Federation\xe2\x80\x99s Ann\xe2\x80\xa6"
950388395888529408,2018-01-08 15:27:05,Tax Reform: Where have we been and where are we going? Read more:
950062479765368832,2018-01-07 17:52:01,Anyone visiting DC can experience the history and art of the White House in person after submitting a tour request\xe2\x80\xa6
950030273869164544,2018-01-07 15:44:02,"b""The President will not be silent on Iran.\n\nRead  VPs op-ed on the protests in Iran:"
950012926827618305,2018-01-07 14:35:06,Leaving Camp David for the White House. Great meetings with the Cabinet and Military on many very important subjects i\xe2\x80\xa6
949746174755516416,2018-01-06 20:55:08,"Today at Camp David, there was birthday cake served at lunch! Happy birthday,  BetsyDeVosEd!"
949697582082781185,2018-01-06 17:42:02,Which President established Camp David? Find out here:
949688840930889730,2018-01-06 17:07:18,"PressSec: ""Last year would be a tough year to top...2017 most consequential year since I\ve been here""  SenateMajLdr said at #CampDavid\xe2\x80\xa6"
949682616961204227,2018-01-06 16:42:34,WhiteHouseCEA: Those who posit that \xe2\x80\x9ccrowding out\xe2\x80\x9d will dampen the growth effect of the tax legislation would do well to consult the li\xe2\x80\xa6
949650269473820672,2018-01-06 14:34:02,"2017 was a banner year for the United States labor market, and the President\xe2\x80\x99s emphasis on economic growth will con\xe2\x80\xa6"
949458233961406465,2018-01-06 01:50:57,A behind the scenes look: President Trump met with Congressional leaders at Camp David to discuss the 2018 policy a\xe2\x80\xa6
949439374353158144,2018-01-06 00:36:01,Here is the latest edition of West Wing Reads:
949439015639506945,2018-01-06 00:34:35,"VP: Robert Barro, professor of economics at Harvard, on  POTUS\ pro-GROWTH tax cuts: ""cutting income taxes on individuals will power ec\xe2\x80\xa6"
949401124561477633,2018-01-05 22:04:01,"The Washington Post: ""Trump\xe2\x80\x99s first-year jobs numbers were very, very good"" \xe2\xac\x87\xef\xb8\x8f"
949397800965558272,2018-01-05 21:50:49,"StateDept: . USUN Ambassador Haley: In the end, the Iranian people will determine their own destiny. Let there be no doubt the U.S. sta\xe2\x80\xa6"
949393325219631106,2018-01-05 21:33:02,President Trump is putting America first in trade so American workers aren\xe2\x80\x99t put at a disadvantage. More:\xe2\x80\xa6
949372964318990336,2018-01-05 20:12:07,Read how President Trump thinks bipartisan immigration reform can happen in 2018.
949358843678609408,2018-01-05 19:16:01,"""The stock market is a measure...of the health of the economy, but more importantly, it measures the confidence, op\xe2\x80\xa6"
949342496982753280,2018-01-05 18:11:03,"This weekend, President Trump will head to Camp David where he will host bi-cameral Congressional Leadership. Learn\xe2\x80\xa6"
949333927663161344,2018-01-05 17:37:00,stevenmnuchin1: President Maduro and his inner circle put their own interests above those of the Venezuelan people. The U.S. stands wit\xe2\x80\xa6
949325409392480256,2018-01-05 17:03:09,"Yesterday, President Trump and Vice President Pence met with a Republican Senate working group on immigration. Read\xe2\x80\xa6"
949316316019806209,2018-01-05 16:27:01,"b""Jay Timmons, president and CEO of the National Association of Manufacturers, on manufacturers plan to deliver on t\xe2\x80\xa6"
949308604816994306,2018-01-05 15:56:23,USTreasury: Treasury sanctions 4 Venezuelan gov. officials associated w/ corruption &amp;oppression.  Action highlights senior military off\xe2\x80\xa6
949295189742571521,2018-01-05 15:03:04,". WhiteHouseCEA on 2017: a year of promises fulfilled with a strong labor market. And, the President\xe2\x80\x99s emphasis on\xe2\x80\xa6"
949092596378492928,2018-01-05 01:38:02,"b""Check out tonights edition of West Wing Reads:"
949071239129288704,2018-01-05 00:13:10,MAKING AMERICA GREAT AGAIN!
949057106312945665,2018-01-04 23:17:01,"b""Theres still time to apply for the Summer 2018 White House Internship Program. Get all of the details:"
949056287836291072,2018-01-04 23:13:46,"DHSgov: This week,  SecNielsen traveled to California to tour areas impacted by the devastating wildfires."
949053604375261184,2018-01-04 23:03:06,"fema: With the East Coast #WinterStorm bringing threats like snow, freezing temperatures, high winds, and even flooding, please stay in\xe2\x80\xa6"
949044278650638337,2018-01-04 22:26:03,One intern\xe2\x80\x99s path from farm town to the White House \xe2\xac\x87\xef\xb8\x8f\n
949032196962168832,2018-01-04 21:38:02,"Unlike President Obama, President Trump will not be silent on Iran.\n\n""We stand with the proud people of Iran becaus\xe2\x80\xa6"
949025394623164416,2018-01-04 21:11:00,VP: Great meeting w/ Senators &amp;  POTUS on immigration. This President is keeping his promises to build the WALL &amp; fix our immigration s\xe2\x80\xa6
949017847304421377,2018-01-04 20:41:01,"""\xe2\x80\xa6the passage of the tax bill has prompted unprecedented hiring plans for 2018."" More in CNBC on the Challenger rep\xe2\x80\xa6"
948998977273384961,2018-01-04 19:26:02,Returning money from Washington to the people is the clearest sign our leaders can give that they take this respons\xe2\x80\xa6
948982624986509312,2018-01-04 18:21:03,"""The Dow Jones industrial average broke above 25,000 for the first time on Thursday, tying the fastest 1,000-point\xe2\x80\xa6"
948971289544417281,2018-01-04 17:36:01,"""We stand with the proud people of Iran because it is right."" Read more of the  VP\s op-ed on the protests in Iran."
948963243606921221,2018-01-04 17:04:02,"b""In the closing days of 2017, President Trumps critics &amp; supporters alike ticked off the major achievements of his\xe2\x80\xa6"
948953132159111169,2018-01-04 16:23:52,"Dow just crashes through 25,000. Congrats! Big cuts in unnecessary regulations continuing."
948937952670908417,2018-01-04 15:23:32,VP: This morning the stock market hit yet another historic high. It\xe2\x80\x99s clear that  POTUS Trump\xe2\x80\x99s America First agenda is WORKING for the\xe2\x80\xa6
948738358481702913,2018-01-04 02:10:26,\xe2\x80\x9cSome 40 U.S. companies have responded to President Trump\xe2\x80\x99s tax cut and reform victory in Congress last year by handin\xe2\x80\xa6
948734483280400386,2018-01-04 01:55:02,Tonight\xe2\x80\x99s West Wing Reads:
948707048266575873,2018-01-04 00:06:01,"The Wall Street Journal Editorial Board: ""In speeches over the past year, the President has called out the [Iranian\xe2\x80\xa6"
948695976411324418,2018-01-03 23:22:01,"The deadline to apply for the White House Fellowship is quickly approaching, but there\xe2\x80\x99s still time. Apply today:"
948685089042587653,2018-01-03 22:38:45,"Joint Statement from the White House, the Senate Majority Leader\xe2\x80\x99s Office, and the House Speaker\xe2\x80\x99s Office:"
948683902142558208,2018-01-03 22:34:02,"President Trump has put the American economy into high-gear, creating jobs and increasing wealth. More:\xe2\x80\xa6"
948670983325540352,2018-01-03 21:42:42,"VP: . POTUS Trump made it clear: America will not be bullied, America will not be threatened, and the United States of America has mana\xe2\x80\xa6"
948670941206335490,2018-01-03 21:42:32,VP: The United States of America is going to continue to send an unambiguous message that the American people stand with freedom-loving\xe2\x80\xa6
948665778487873538,2018-01-03 21:22:01,"""The U.S. factory sector posted one of its best months of the economic expansion in December as sales hit a 14-year\xe2\x80\xa6"
948628031689691136,2018-01-03 18:52:02,President Trump is rolling back wasteful and costly regulations that have stood in the way of hardworking Americans\xe2\x80\xa6
948611922106245120,2018-01-03 17:48:01,"""President Trump deserves credit for not only running on a promise to reform the tax code, but keeping his word to\xe2\x80\xa6"
948602611330150402,2018-01-03 17:11:01,"U.S. Amb. to the UN Nikki Haley delivered a clear message yesterday, warning the UN that it cannot afford to repeat\xe2\x80\xa6"
948587515279237120,2018-01-03 16:11:02,PressSec: More good news for American workers: Manufacturing surging under President Trump
948567128378105856,2018-01-03 14:50:01,Yesterday President Trump approved a Disaster Declaration for the State of California.
948334593756860423,2018-01-02 23:26:01,"""The Trump administration rounded out the Year of Deregulation in appropriate fashion, rescinding a rule intended t\xe2\x80\xa6"
948319305116061698,2018-01-02 22:25:15,"Congratulations to Senator Orrin Hatch on an absolutely incredible career. He has been a tremendous supporter, and I w\xe2\x80\xa6"
948312196756443137,2018-01-02 21:57:01,"b""President Trumps Year One of making America great again:"
948288792607252480,2018-01-02 20:24:01,"Co-chair of the RATE Coalition, James P. Pinkerton: ""Tax bill is the rising tide that will lift all Americans\xe2\x80\x99 boat\xe2\x80\xa6"
948275706789810176,2018-01-02 19:32:01,"b""Its 2018 and the Trump Administration is looking to build on a remarkable first calendar year in office. Check out\xe2\x80\xa6"
948255487455322112,2018-01-02 18:11:40,We will not rest until all of America\xe2\x80\x99s GREAT VETERANS can receive the care they so richly deserve. Tremendous progres\xe2\x80\xa6
948244019938775041,2018-01-02 17:26:06,VP: . POTUS Trump promised the American people to fight for trade that puts America first and benefits the American people above all el\xe2\x80\xa6
948235698657673216,2018-01-02 16:53:02,President Trump is putting America first in trade so American workers aren\xe2\x80\x99t put at a disadvantage. More:\xe2\x80\xa6
947846383129841666,2018-01-01 15:06:02,Happy New Year!
947553822616047616,2017-12-31 19:43:30,"b""  What a year it\xe2\x80\x99s been, and were just getting started. Together, we are MAKING AMERICA GREAT AGAIN! Happy New Year!! h\xe2\x80\xa6"""
947533827706060801,2017-12-31 18:24:03,"StateDept: In 2017, President Trump took action to protect the American people and eliminate threats to the homeland. Read about effort\xe2\x80\xa6"
947259367342202880,2017-12-31 00:13:27,"""Our country is great. Our country is strong. We\re doing things that nobody thought possible. Thank you for giving\xe2\x80\xa6"
947184213463269378,2017-12-30 19:14:48,"Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The world\xe2\x80\xa6"
947184204831444992,2017-12-30 19:14:46,"The entire world understands that the good people of Iran want change, and, other than the vast military power of the\xe2\x80\xa6"
946950195346137088,2017-12-30 03:44:54,Many reports of peaceful protests by Iranian citizens fed up with regime\xe2\x80\x99s corruption &amp; its squandering of the nation\xe2\x80\x99\xe2\x80\xa6
946869193533788160,2017-12-29 22:23:02,President Trump is rolling back wasteful and costly regulations that have stood in the way of hardworking Americans\xe2\x80\xa6
946836221434712064,2017-12-29 20:12:01,. WhiteHouseCEA on why corporate tax rate reductions are important for families\xe2\x80\x99 bottom lines \xe2\x9e\xa1\xef\xb8\x8f
946801241249800193,2017-12-29 17:53:01,"The Tax Cuts Act enacts pro-growth reform, putting American businesses on a level playing field with foreign compet\xe2\x80\xa6"
946783120522543105,2017-12-29 16:41:00,"b""  VP: The U.S. economy is already responding to  POTUS bold actions this first year:\n\n\xe2\x9c\x93 1.7 million new jobs\n\xe2\x9c\x93 22 regulations eliminated\xe2\x80\xa6"""
946767522954600448,2017-12-29 15:39:02,"President Trump is rebuilding our military, defeating terrorist organizations, and confronting rogue nations to pro\xe2\x80\xa6"
946573741848498176,2017-12-29 02:49:01,"""USDA first up in White House, GSA tech acquisition pilot"""
946519135856549888,2017-12-28 23:12:02,President Trump is making sure the government fulfills its commitment to our country\xe2\x80\x99s veterans.\n\xe2\x9c\x85\xe2\x80\xa6
946471573317410816,2017-12-28 20:03:02,"In 2017, the Administration provided nearly $500M to States to prevent and treat opioid abuse. The President\xe2\x80\x99s FY 2\xe2\x80\xa6"
946441621603864576,2017-12-28 18:04:01,"""But one thing Trump has done that has received little attention despite arguably driving today\xe2\x80\x99s economic boom is\xe2\x80\xa6"
946422247992037376,2017-12-28 16:47:02,President Trump is following through on his promise to drain the Washington swamp and make the Government accountab\xe2\x80\xa6
946403621188587521,2017-12-28 15:33:01,President Trump has fulfilled his promise to put America First by prioritizing the defense of America\xe2\x80\x99s borders at\xe2\x80\xa6
946256039766261760,2017-12-28 05:46:35,"\xe2\x80\x9cArrests of MS-13 Members, Associates Up 83% Under Trump\xe2\x80\x9d \n"
946256031868444672,2017-12-28 05:46:33,"\xe2\x80\x9cOn 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of territ\xe2\x80\xa6"
946189459577561088,2017-12-28 01:22:01,\xe2\x80\x9cTrump\xe2\x80\x99s little-noticed war on hidden taxes\xe2\x80\x9d
946179900515512322,2017-12-28 00:44:02,"Congress has passed the first overhaul of the U.S. tax code in more than 30 years, and the Tax Cuts Act means less\xe2\x80\xa6"
946156492230717441,2017-12-27 23:11:01,"On the National Space Council\xe2\x80\x99s recommendation, President Trump signed a directive that puts human exploration back\xe2\x80\xa6"
946131331641171970,2017-12-27 21:31:02,President Trump has unleashed oil and gas development by expanding access to resources and the infrastructure neede\xe2\x80\xa6
946111447943340032,2017-12-27 20:12:01,"VP: In just one year,  POTUS fulfilled promise after promise:\n\n\xe2\x9c\x93 Neil Gorsuch on the Supreme Court\n\xe2\x9c\x93 Repealed the Obamacare individual\xe2\x80\xa6"
946108935244861440,2017-12-27 20:02:02,"b""President Trumps new National Security Strategy for a new era:"
946084271479050241,2017-12-27 18:24:02,"b""During President Trumps first year, the unemployment rate has fallen to 4.1 percent, the lowest rate in nearly 17\xe2\x80\xa6"
946060361198948352,2017-12-27 16:49:01,Returning money from Washington to the people is the clearest sign our leaders can give that they take this respons\xe2\x80\xa6
946037208124919810,2017-12-27 15:17:01,The application for the Summer 2018 White House Internship Program is open! Get more information here:
945765925663465472,2017-12-26 21:19:02,President Trump followed through on his campaign promise and recognized Jerusalem as the capital of the State of Is\xe2\x80\xa6
945733964752392192,2017-12-26 19:12:02,"b""During the month of December, the Pence family welcomed more than 2,000 guest into the  VPs Residence. See more of\xe2\x80\xa6"
945716347543023617,2017-12-26 18:02:02,Happy Kwanzaa!
945672812467015680,2017-12-26 15:09:02,"During President Trump\xe2\x80\x99s first year, nearly 1.7M new jobs have been created and the unemployment rate has fallen to\xe2\x80\xa6"
945660663585759232,2017-12-26 14:20:46,"PressSec: ""Fewer people are living paycheck to paycheck...There is a lot more spending from the lower- and middle-income groups"" - WSJ.\xe2\x80\xa6"
945308661848707072,2017-12-25 15:02:02,Merry Christmas!
945287718313103363,2017-12-25 13:38:49,MERRY CHRISTMAS!!!
945140987931910145,2017-12-25 03:55:46,MERRY CHRISTMAS!!
945074552060743683,2017-12-24 23:31:46,FLOTUS:  POTUS and I had fun helping  children track #Santa tonight. Wishing everyone a wonderful #ChristmasEve \xf0\x9f\x8e\x84
945022266957619200,2017-12-24 20:04:00,VP: Christmas is a wonderful time of the year as we spend time with loved ones &amp; reflect on our blessings. Let\xe2\x80\x99s also remember those he\xe2\x80\xa6
945015230026977280,2017-12-24 19:36:03,"This Christmas Eve, President Trump talked with members of the U.S. military via video teleconference. All five bra\xe2\x80\xa6"
945008192312041472,2017-12-24 19:08:05,FLOTUS: Looking forward to helping kids track Santa today with  NoradSanta! Wishing everyone a very Merry #Christmas Eve!
944978756531314688,2017-12-24 17:11:07,DeptofDefense: Santa is getting ready to launch! Good thing the folks  NoradSanta know just where he is. \xf0\x9f\x8e\x85
944961735747923968,2017-12-24 16:03:28,PressSec: People all across America will do better under the new tax plan. Great news just before Christmas.
944690857168523265,2017-12-23 22:07:06,VP: No matter your belief may you find renewed strength this season. For all who in the coming days will look to a manger &amp; claim the p\xe2\x80\xa6
944596240209272833,2017-12-23 15:51:08,SenateGOP: Breaking news:  CBSThisMorning asked three families for their tax returns and found that all three would receive tax cuts ne\xe2\x80\xa6
944568786690207744,2017-12-23 14:02:02,"b""President Trumps year one of making America great again:"
944355122200662017,2017-12-22 23:53:01,"b""Read what the West Wing is reading: tonights edition of West Wing Reads \xe2\xac\x87\xef\xb8\x8f\n"
